probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_gemma_3_27b_ASSET_test_0222_fe995754,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies Stallone as a 'passenger' but the transformed text says 'rider in a vehicle,' which are not equivalent terms (passenger vs. rider have different meanings).",mistral-large-3,True,high,[],"All key information is preserved, including the entity (Stallone), the event (cameo appearance), and the specific details (2003 French film Taxi 3 as a passenger)."
patch_sem_gemma_3_27b_ASSET_test_0233_3f1c7b31,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that the Prime Minister remains in office conditionally based on legislative support, with 'stays in office' equivalent to 'tenure is maintained' and 'support of the lower house' equivalent to 'confidence from the parliamentary chamber'.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The transformed text refers to 'parliamentary chamber' instead of 'lower house', which are not necessarily the same entities."
patch_sem_gemma_3_27b_ASSET_test_0242_3b0c674b,semantic,1,ASSET,,,claude-haiku,False,high,"['NEGATION', 'MODALS']","Original uses explicit negation ('can not be distributed without further manipulation') expressing prohibition/impossibility, while transformed uses affirmative requirement ('requires additional processing') which is logically weaker and omits the modal constraint.",mistral-large-3,True,high,[],Both sentences convey the same condition and requirement for distributing PDFs containing images.
patch_sem_gemma_3_27b_ASSET_test_0260_de0c2bc1,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text introduces 'Bill Veeck' as an explicit agent, while the original only references 'Veeck' implicitly; more critically, the original uses the offensive term 'midget-in-a-cake' whereas the transformed text uses the euphemistic 'person emerging from a cake,' which materially changes the specific content being described.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_0322_4b3b45a0,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states 'highest rated' (quality/rating metric) while the transformed states 'most-watched' (quantity/viewership metric), which are different measures despite both using the same 2.79 number.",mistral-large-3,True,high,[],"All key information, including the rating and the show's ranking, is preserved."
patch_sem_gemma_3_27b_ASSET_val_0323_3a22fb16,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']",The original specifies 'thousands' (precise quantity) while transformed uses 'numerous' (vague); original attributes claims to unnamed sources while transformed specifies 'Reports' as agent; 'impaled' (penetrated by stake/pole) differs from 'pierced with spikes' (stabbed by pointed objects).,mistral-large-3,True,high,[],Both sentences convey the same event of many people being impaled at the same time.
patch_sem_gemma_3_27b_ASSET_val_0332_6e9975c0,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original is a citation reference with a specific date and source identifier (42-59, geo), while the transformed version adds interpretive context ('The data was consulted') that doesn't exist in the original and changes the factual nature from a reference list to a narrative statement.",mistral-large-3,True,high,[],Both texts refer to the same census data accessed on the same date and mention geographical information.
patch_sem_gemma_3_27b_ASSET_val_0339_07c4d520,semantic,1,ASSET,,,claude-haiku,False,high,"['ACTIONS', 'CONTENT']","The original describes tactics to avoid predators (predator avoidance); the transformed describes strategies to evade predators, which is similar but the core issue differs: original focuses on energy conservation given resource scarcity, while transformed adds 'maintain energy levels' as a consequence rather than the primary purpose, and fundamentally reverses the causal logic of why avoidance tactics are needed.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_0354_6135959a,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states 'all storms that have impacted Arizona have formed in the latter parts' while the transformed claims 'every storm to affect Arizona has originated during the later stages,' which contradicts the original's point that only remnants affected the state before August (implying some storms formed earlier but only remnants reached Arizona before August).",mistral-large-3,True,high,[],"Both sentences convey the same information about storms affecting Arizona, their origin in the Pacific hurricane season, and the timing of their impact."
patch_sem_gemma_3_27b_ASSET_val_0371_44aba64d,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The original describes an inner eyewall dissipating while an outer eyewall becomes dominant with improved organization; the transformed text inverts the causality (organization improving causes the change), misrepresents the primary eye's role, and reverses the unit ordering (23 miles vs 37 km) inconsistently.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_0388_70db2bd0,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The transformed text changes 'destroyed' to 'completely demolished,' which intensifies the severity beyond the original statement and alters the factual claim about the 20 homes.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor stylistic changes."
patch_sem_gemma_3_27b_ASSET_val_0416_6537ab3c,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states Nessler invented 'an early alternative method' while the transformed text claims he 'created one of the first devices,' which weakens the claim from a specific alternative method to a vaguer 'one of the first.'",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with no changes in modals, negation, or conditions."
patch_sem_gemma_3_27b_ASSET_val_0417_6c972233,semantic,1,ASSET,,,claude-haiku,False,high,['AGENTS'],"The original uses female pronouns ('she') while the transformed uses a male name ('James'), creating an agent inconsistency.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_0429_9e18602c,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'ACTIONS']","The original states the mother had a nervous breakdown; the transformed text states Helena Bonham Carter 'experienced' the crisis, shifting agency and direct action from mother to daughter.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved."
patch_sem_gemma_3_27b_ASSET_val_0474_28f5b812,semantic,1,ASSET,,,claude-haiku,False,high,['AGENTS'],"The original states Tresca alleged what Poyntz talked to him about, but the transformed text reverses this by claiming Tresca confided in him about Poyntz's feelings, which changes who the primary agent is and distorts the factual relationship.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing changes."
patch_sem_gemma_3_27b_ASSET_val_0525_8310bce6,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","Original identifies Adam Smith as a graduate student (currently studying) and alumnus, while transformed describes him as a graduate (completed studies) and uses 'once studied' (past), changing his status and temporal relationship to the institution.",mistral-large-3,True,high,[],Both sentences convey that Adam Smith is the most famous alumnus of the college and that he studied there.
patch_sem_gemma_3_27b_ASSET_val_0562_ca689882,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies 'medical examiner' while the transformed text says 'forensic scientist who investigated crimes,' which are different job roles with different responsibilities.",mistral-large-3,True,high,[],"Both sentences convey that the subject played the character Alexx Woods in the TV show CSI: Miami, with the character's profession related to forensics."
patch_sem_gemma_3_27b_ASSET_val_0571_68eb94c1,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original text is incoherent and appears corrupted (nonsensical repetition of 'or'), while the transformed text imposes a specific interpretation about dots and spacing within letters that cannot be verified as matching the original's actual intent.",mistral-large-3,True,high,[],"Both sentences convey the same information about 12-hour clock times ending with dotted or undotted lower-case 'or', with or without spacing between the letters."
patch_sem_gemma_3_27b_ASSET_val_0569_1ccf716d,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core events: preparations/planning advanced for an armed revolt/forceful uprising, and the same person received two military appointments with equivalent roles (commandant≈commander, adjutant≈assistant).",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']",The term 'adjutant' has a specific military meaning that is not accurately conveyed by 'assistant to the leader'.
patch_sem_gemma_3_27b_ASSET_val_0581_3ed8d478,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states 'Use by' and 'Best by' indicate the product is no longer safe AFTER the date, but the transformed text says safety 'has expired FOLLOWING the stated date,' which creates ambiguity about whether the product was safe up to that point or becomes unsafe after.",mistral-large-3,True,high,[],All key information and meaning are preserved in the transformation.
patch_sem_gemma_3_27b_ASSET_val_0646_5fb44b8e,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies 'tropical and subtropical' regions while the transformed text says 'warm, temperate areas,' which are different climate classifications and exclude true tropical zones.",mistral-large-3,True,high,[],All key information is preserved with only minor phrasing differences.
patch_sem_gemma_3_27b_ASSET_val_0660_92ec0906,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that a frontal ridge/weather front formed on August 17 and caused the storm to move westward, with only minor stylistic differences in phrasing.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The original text specifies a 'frontal ridge' and 'drift' while the transformed text uses 'weather front' and 'movement'.
patch_sem_gemma_3_27b_ASSET_val_0667_f5b7a2f7,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states 'All Hope Is Gone' is their 'new fourth studio album,' but All Hope Is Gone is actually Slipknot's ninth studio album, not their fourth.",mistral-large-3,True,high,[],Both sentences convey the same information about the recent collaboration with Slipknot on their fourth studio album titled All Hope Is Gone.
patch_sem_gemma_3_27b_ASSET_val_0670_f17112ff,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'ACTIONS']","The original specifies the town was built at the mouth of a tributary (where tributary meets main river), but the transformed text says the stream 'flowed into the river' and the street reached water 'upstream,' which contradicts the geographic location of a mouth/confluence.",mistral-large-3,True,high,[],All key elements and their relationships are preserved despite minor differences in phrasing.
patch_sem_gemma_3_27b_ASSET_val_0701_924cec97,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Puroresu is professional wrestling, not amateur wrestling, and the transformed text incorrectly lists both professional wrestling (puroresu) and the original amateur wrestling category without clarifying whether amateur wrestling remains a separate example.",mistral-large-3,True,high,[],"The transformed text rephrases the original but retains all entities, events, and content."
patch_sem_gemma_3_27b_ASSET_val_0744_fb30a6e9,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states both operations produce the same result (45), but the transformed text claims they produce different results (45 vs 45,000), which contradicts the semantic meaning.",mistral-large-3,True,high,[],"All entities, actions, and numerical values are preserved accurately."
patch_sem_gemma_3_27b_ASSET_val_0755_19314e72,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'ACTIONS']","The transformed text misrepresents the original meaning by suggesting officers could 'convincingly portray criminals' rather than simply 'blend in,' fundamentally altering the nature of the concern from physical similarity/profiling to acting ability.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved despite slight differences"
patch_sem_gemma_3_27b_ASSET_val_0797_1e208199,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both sentences convey that some medical facilities grow to hospital-like size while retaining the 'clinic' designation, with equivalent meaning despite different phrasing.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']",The original text speaks about an indeterminate 'some' while the transformed text speaks about a specific 'certain medical practices'.
patch_sem_gemma_3_27b_ASSET_val_0814_faf60afa,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Original specifies 'integers' while transformed specifies 'whole numbers', which are different sets (integers include negatives, whole numbers do not).",mistral-large-3,True,high,[],Both sentences convey the same mathematical property of associativity for addition with the same entities and events.
patch_sem_gemma_3_27b_ASSET_val_0863_b8813641,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies the music video was a 'rock music video', while the transformed text omits this genre descriptor, removing factual content about the type of music video.",mistral-large-3,True,high,[],"All key elements including entities, actions, and content are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_0864_3ce88a28,semantic,2,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","Original discusses an effect that does not apply to macro-to-micro transitions, while transformed claims a phenomenon is not observed during such transitions—these describe different logical relationships to the dimensional transition.",mistral-large-3,True,high,[],
patch_sem_gemma_3_27b_ASSET_val_0936_2fbb5634,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states 'early seventeenth century' (1600s) while the transformed text specifies '1700 to 1900' (1700s-1900s), representing different historical periods.",mistral-large-3,True,high,[],"All key elements including time period, entities, actions, and content are preserved with only minor stylistic differences."
patch_sem_gemma_3_27b_ASSET_val_0941_45c8a276,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that a workstation is a high-performance computer designed for technical/scientific purposes, with identical core meaning despite different phrasing and emphasis.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text introduces 'users' as agents and does not preserve the exact definition and characteristics of a workstation.
patch_sem_gemma_3_27b_ASSET_val_0956_21dcd95e,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core concept: metallic hydrogen has a crystalline structure of protons/nuclei with spacing smaller than a Bohr radius, with only minor terminological variations (solid vs. dense/stable, lattice vs. framework, nuclei vs. cores) that preserve semantic equivalence.",mistral-large-3,False,medium,"['AGENTS', 'CONTENT']","The term 'atomic cores' is not semantically identical to 'atomic nuclei', and 'a typical radius of a hydrogen atom' is not a direct equivalent to 'a Bohr radius'."
patch_sem_gemma_3_27b_ASSET_val_0972_00e2a498,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The score is reversed: original states Young Boys lost 2-3 (implying Young Boys scored 2, Marseille scored 3), but transformed states Young Boys suffered a 3-2 defeat (implying Young Boys scored 2, Marseille scored 3, which matches), however the original explicitly presents the score as '2 - 3' from Young Boys' perspective while transformed presents it as '3-2' which reverses the order of presentation and could be ambiguous about which team scored which number.",mistral-large-3,True,high,[],"All entities, actions, and facts are preserved with only a change in sentence structure."
patch_sem_gemma_3_27b_ASSET_val_0978_d7d45528,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states the Higgs boson has not been observed (factually incorrect as of 2012 discovery), while the transformed text uses 'currently' and 'remains,' implying an ongoing status that was never true; additionally, the original's absoluteness differs from the transformed text's hedging with 'directly detected.'",mistral-large-3,True,high,[],Both sentences convey the same information about the Higgs boson not being observed or detected.
patch_sem_gemma_3_27b_ASSET_val_1018_03c0c80c,semantic,2,ASSET,,,claude-haiku,False,high,"['ACTIONS', 'CONTENT']","The original states he 'chose' an 'episcopal motto' that 'became his guiding motto,' while the transformed text claims he 'adopted it as the principle by which he lived,' which misrepresents the motto's function and introduces unsupported claims about how he lived his life.",mistral-large-3,True,high,[],All key elements including the motto and its adoption as a guiding principle are preserved.
patch_sem_gemma_3_27b_ASSET_val_1019_8a7015ae,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Original states translation was 'free' (loose/interpretive), while transformed omits this quality descriptor, and 'all but one' is not semantically identical to 'every chapter except for a single one' in the context of a 'free translation' versus just 'a translation'.",mistral-large-3,True,high,[],"All key elements including the agent (Arthur Waley), the action (produced/created a translation), and the content (all but one chapter/every chapter except for a single one) are preserved."
patch_sem_gemma_3_27b_ASSET_val_1023_be26fa57,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey identical core facts: Bradman's birth in Cootamundra, his Australian nationality, his status as the greatest batsman/batter, and his AC (Companion of the Order of Australia) honor, with only minor stylistic restructuring.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text mentions the award 'Companion of the Order of Australia', which is not present in the original text."
patch_sem_gemma_3_27b_ASSET_val_1039_de1ab59a,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original text presents '157 – 69' as a date range or historical period, while the transformed text interprets it as a mathematical subtraction problem, fundamentally altering the meaning.",mistral-large-3,True,high,[],"All content, including numbers and facts, are preserved with no changes to agents, actions, modals, negation, or conditions."
patch_sem_gemma_3_27b_ASSET_val_1038_74797d76,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both sentences describe the same event: a front's deterioration leading to the creation of two low-pressure areas, with equivalent meaning despite different word choices.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text uses 'vanished' instead of 'decayed and dissipated' and 'formation' instead of 'leaving behind'.
patch_sem_gemma_3_27b_ASSET_val_1058_8e3fe4b2,semantic,1,ASSET,,,claude-haiku,False,medium,['CONTENT'],"The original states the similar language is 'spoken on Nui' while the transformed states it is 'used on Nui'; more critically, 'very similar to Gilbertese' (similarity descriptor) differs from 'closely related to Gilbertese' (genealogical relationship descriptor), which are distinct linguistic concepts.",mistral-large-3,True,high,[],Both sentences convey the same information about the languages spoken in Tuvalu and Nui.
patch_sem_gemma_3_27b_ASSET_val_1074_b247f0b1,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original states Lemmon directed/appeared in a film while the transformed text implies Lemmon directed the movie (not necessarily starred), and 'pickpocket' is semantically distinct from generic 'thief' as it specifies the type of crime.",mistral-large-3,True,high,[],"All entities, actions, and context are preserved with minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_1086_ca2431df,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states adoption occurred in 1795, while the transformed text states it didn't begin until 1795, creating ambiguity about whether 1795 was when adoption started or after.",mistral-large-3,True,high,[],Both sentences convey the same information about the British navy starting to provide lemons or limes to sailors in the year 1795.
patch_sem_gemma_3_27b_ASSET_val_1112_9048fa03,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],The original describes 'musky' aroma while the transformed text uses 'musty' - these are semantically distinct odor qualities (musky = animal-like warmth vs musty = stale/moldy).,mistral-large-3,True,high,[],"All semantic elements including entities, events, and descriptive qualities are preserved."
patch_sem_gemma_3_27b_ASSET_val_1154_5595f995,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same directive to consult the NHC's public advisory archive for Hurricane Karl, with only minor paraphrasing and no change in core meaning or content.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text introduces the concept of 'latest' and changes 'see' to 'consult' and 'forecasts' to 'predictions', which are not present in the original text."
patch_sem_gemma_3_27b_ASSET_val_1273_51dd2f84,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that abandoning one's values for success results in loss of credibility/respect, with equivalent meaning despite different word choices.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text uses 'compromising one’s principles' instead of 'selling out' and 'achieving victory' instead of 'gaining success', which are not exact semantic matches."
patch_sem_gemma_3_27b_ASSET_val_1300_c7b247ed,semantic,2,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core meaning: the person will attend/participate in another questioning session shortly after returning to Israel, with only minor stylistic and modal variations (would attend vs. plans to participate) that preserve semantic equivalence.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text does not specify that it is the third questioning session and uses 'another interrogation' instead, 'plans to participate' is not the same as 'would attend', and 'within a short period' is not the same as 'soon'."
patch_sem_gemma_3_27b_ASSET_val_1311_686b211d,semantic,1,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","Original refers to a 'version of a software package' in a distribution, while transformed refers to a 'software build' becoming unstable; the original describes a package already in unstable migrating after time passes, while the transformed describes a build becoming unstable first, which are different conditions.",mistral-large-3,True,high,[],"All key elements including agents, actions, conditions, and content are preserved."
patch_sem_gemma_3_27b_ASSET_val_1318_642b0c39,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'ACTIONS']","Original states 58 works 'first appeared' in the journal (implying the journal was the first publisher), while transformed states the journal 'initially published' those works, which are subtly different claims about publication primacy and sequence.",mistral-large-3,True,high,[],
patch_sem_gemma_3_27b_ASSET_val_1324_e41082fa,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states runestones 'announce the travels and deaths' without specifying deaths occurred abroad, while the transformed text adds the constraint that individuals 'died while traveling in foreign lands,' which is a material change to the content.",mistral-large-3,True,high,[],"All key elements including entities, events, and facts are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_1366_6382a309,semantic,2,ASSET,,,claude-haiku,True,high,[],"Both describe the same object with identical functional components (upper sealing mechanism and lower flow control) using different terminology (stopper/plug, stopcock/valve).",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The entities 'stopper' and 'stopcock (tap)' are replaced with 'plug' and 'valve', and the structure of the sentence is changed."
patch_sem_gemma_3_27b_ASSET_val_1398_5f932290,semantic,1,ASSET,,,claude-haiku,False,high,"['MODALS', 'CONTENT']","Original uses conditional 'if you absolutely must' (necessity with reluctance) while transformed uses 'should' (preference); original says 'use' while transformed says 'it's preferable to employ,' weakening the imperative guidance about when to specify font sizes.",mistral-large-3,True,high,[],Both sentences convey the same advice about using relative font sizes over absolute ones.
patch_sem_gemma_3_27b_ASSET_val_1401_d3c5b00a,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","Original specifies 'Reichsführer-SS' as title and 'units' raised from 'non-German foreign nationals'; transformed changes 'units' to 'divisions', adds 'volunteers', and omits the formal SS leadership title, altering factual precision about recruitment method and organizational structure.",mistral-large-3,True,high,[],"All key information, including the year, the person, the organization, and the main action, are preserved."
patch_sem_gemma_3_27b_ASSET_val_1423_2487e1fa,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts preserve the same agents (Church of Satan's ruling body with identical composition), action (membership termination), modal (discretionary decision-making), and all factual content without negation or conditions.",mistral-large-3,False,high,['MODALS'],"The modality changes from 'may' to 'can' and the conditional 'should' is introduced, altering the original meaning."
patch_sem_gemma_3_27b_ASSET_val_1419_5f9ff0d8,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states extensions were added at 'both ends' without specifying direction, while the transformed text claims extensions were added to 'northern and southern termini,' which specifies a different directional meaning than 'both ends' and introduces unverified directional claims.",mistral-large-3,True,high,[],Both sentences convey the same information about extensions added to the Bloor-Danforth Line in 1980.
patch_sem_gemma_3_27b_ASSET_val_1464_badc3621,semantic,2,ASSET,,,claude-haiku,False,high,['CONTENT'],The transformed text specifies '40 concertos' while the original states '40 works with orchestra' which is broader and not synonymous with concertos.,mistral-large-3,True,high,[],"All entities, actions, and content are preserved with only minor phrasing differences."
patch_sem_gemma_3_27b_ASSET_val_1474_a33a94e7,semantic,1,ASSET,,,claude-haiku,False,high,"['CONTENT', 'AGENTS']","The original sentence is incomplete (ends with 'simply known as' with no name provided), making semantic comparison impossible, and the removal of 'I' changes the agent structure.",mistral-large-3,True,high,[],Both sentences convey the same information about Elara receiving its name in 1975 and being known differently before then.
patch_sem_gemma_3_27b_ASSET_val_1509_58a23a07,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey that the territory was part of Bentheim earldom/county and became independent/self-governing in 1454, with identical agents, actions, and temporal conditions.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The original text refers to an 'earldom' while the transformed text refers to a 'county', which are not the same entities, 'earldom' is headed by an earl, while 'county' is headed by a count."
patch_sem_gemma_3_27b_ASSET_val_1516_c7a6c811,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Original specifies cables went 'to batteries' while transformed says 'connecting to power sources,' and original clearly states cables ran through tunnels, down cliff, and under harbour, but transformed reverses the spatial relationship by saying lines extended 'downward from the cliff face' rather than down the cliff.",mistral-large-3,True,high,[],All key elements and actions are preserved with only minor stylistic differences.
patch_sem_gemma_3_27b_ASSET_val_1524_29ed54be,semantic,2,ASSET,,,claude-haiku,False,high,"['AGENTS', 'CONTENT']","Original refers to entities being 'abolished' with their 'former areas' used as basis, while transformed obscures what was abolished and incorrectly suggests areas 'continue' rather than are repurposed after abolition.",mistral-large-3,True,high,[],Both sentences convey that the areas are no longer in use but still define lieutenancy boundaries in Northern Ireland.
patch_sem_gemma_3_27b_ASSET_val_1601_51b4698f,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts describe the same event with identical core actions (crowd dispersal via water), agents (police), and temporal scope (continuing until morning/dawn), with only stylistic variations in vocabulary.",mistral-large-3,False,medium,"['AGENTS', 'ACTIONS', 'CONTENT']","The terms 'riot' and 'disturbance', 'fire brigade water hoses' and 'powerful water cannons', 'police' and 'law enforcement', 'early morning' and 'dawn', 'crowd' and 'assembled group' are not exact synonyms and may imply different intensities or specifics."
patch_sem_gemma_3_27b_ASSET_val_1607_85086c9b,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both sentences convey that Adrastea is the name of another satellite/moon of Jupiter, with identical propositional content despite different phrasing.",mistral-large-3,False,high,['ACTIONS'],The action 'Note that' is not semantically equivalent to 'Be aware that'
patch_sem_gemma_3_27b_ASSET_val_1609_05914654,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original states the A1101 is Great Britain's lowest road (referring to the road itself), while the transformed text claims Bury St Edmunds is the location of the lowest point of any road (referring to elevation/altitude), which are different factual claims.",mistral-large-3,True,high,[],"All key information is preserved, including the location, the road designation, and the fact that it is the lowest road in Great Britain."
patch_sem_gemma_3_27b_ASSET_val_1616_73efe630,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey the same core action (using iron/metal sights for aiming) and outcome (achieving consistent/reliable accuracy at medium-to-long range), with only minor vocabulary variations.",mistral-large-3,False,medium,"['AGENTS', 'ACTIONS', 'CONTENT']","The terms 'players' and 'gamers' are not exactly the same entities, 'aim' and 'align' are not the same actions, and 'medium or long range' is more specific than 'from a distance'."
patch_sem_gemma_3_27b_ASSET_val_1631_09beb61a,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both sentences convey that 51 Phantom and Electric Blue Watermelon received nominations in the same category, with 'since then'/'from that point forward' indicating temporal sequence and 'that same category'/'very same award' being equivalent references.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text implies both varieties were nominated for an award, but the original text only states they received nominations in a category."
patch_sem_gemma_3_27b_ASSET_val_1643_c9a832b3,semantic,2,ASSET,,,claude-haiku,True,high,[],"Both sentences convey that the Australian Defence Force contains the same four component types (Navy, Army, Air Force, and multi-service units), with only minor stylistic differences in naming conventions and phrasing.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text does not specify the nationality of the military branches and uses 'joint-service' instead of 'tri-service'.
patch_sem_gemma_3_27b_ASSET_val_1664_53216777,semantic,1,ASSET,,,claude-haiku,False,high,"['ACTIONS', 'CONTENT']","The original describes the storm's movement direction (to the southwest) and concurrent deep convection at the center, while the transformed text describes thunderstorm activity near the core and movement toward the southwest, but loses the specific technical detail of 'deep convection' and shifts the emphasis from the storm's directional continuation to a more general descriptive statement about intensity and location.",mistral-large-3,True,high,[],"All key elements including direction of movement, location of intense activity, and persistence are preserved."
patch_sem_gemma_3_27b_ASSET_val_1696_c806ba74,semantic,1,ASSET,,,claude-haiku,True,high,[],"Both texts convey identical concepts: two design approaches exist, event-driven systems use priority scheduling to switch tasks only when higher-priority events need service (preemptive priority), with only stylistic and structural differences.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text uses 'change between tasks' instead of 'switch tasks' and 'more critical event' instead of 'an event of higher priority'.
patch_sem_gemma_3_27b_ASSET_val_1720_edaefc28,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"Original states subfamily may be enlarged (expanded in scope); transformed states it may be broader than it should be (implying current state is already too broad), representing opposite directional claims.",mistral-large-3,True,high,[],"The transformed text preserves the original meaning, indicating that the subfamily may need to be enlarged due to limited physical characteristics."
patch_sem_gemma_3_27b_ASSET_val_1729_cc8b9119,semantic,1,ASSET,,,claude-haiku,False,medium,['CONTENT'],"The original specifies 'golden-yellow flowers' while the transformed text says 'bright yellow blossoms,' which omits the golden quality that is semantically distinct from simple yellow.",mistral-large-3,True,high,[],All key information is preserved with only minor stylistic changes.
patch_sem_gemma_3_27b_ASSET_val_1804_227a3d6b,semantic,1,ASSET,,,claude-haiku,False,high,['CONTENT'],"The original specifies teeth had 'flat wear facets' showing grinding behavior, while the transformed text adds unsupported information ('plant matter') not present in the original.",mistral-large-3,True,high,[],"All key information is preserved, including the size and shape of the teeth, the presence of flat surfaces, and the action of grinding food."
