probe_id,judge,equivalent,confidence,failures,reason,probe_subtype,tier,dataset,generator_model,base_text_preview,probe_text_preview
patch_sem_llama_3_1_8b_ASSET_val_0988_0b677c7c,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor stylistic differences.",semantic,1,ASSET,llama-3.1-8b,"Throwing a pie in a person's face has been a staple of film comedy since Ben Turpin received one in Mr. Flip in 1909, and is often associated with clowns in popular culture.","Since the early days of cinema, when Ben Turpin was famously pied in the 1909 silent film ""Mr. Flip"", getting hit with a pie has become an enduring trope of slapstick comedy, frequently linked to the "
patch_sem_llama_3_1_8b_ASSET_val_0992_fcfd9146,mistral-large-3,True,high,[],All key information and relationships are preserved in the transformed text.,semantic,1,ASSET,llama-3.1-8b,The fourth and fifth digits designate the number of the urban area (in a district-free city) or the district (in a city with districts).,"In cities without districts, the fourth and fifth numbers signify the urban area's identification code, whereas in cities divided into districts, these same numbers represent the specific district."
patch_sem_llama_3_1_8b_ASSET_val_0997_ade86587,mistral-large-3,True,high,[],"All key elements including entities (river, Inga Dams, Pool Malebo), actions (potential for hydroelectric power, exploit/harness the river), and content are preserved.",semantic,1,ASSET,llama-3.1-8b,"The river is also potentially valuable for hydroelectric power, and the Inga Dams below Pool Malebo are first to exploit the river.","The river has significant potential for generating hydroelectric energy, with the Inga Dams situated beneath Pool Malebo being the initial facilities to harness its power."
patch_sem_llama_3_1_8b_ASSET_val_1002_4a109859,mistral-large-3,True,high,[],"All key elements including entities (Minoans, Mycenaeans, Crete, Peloponnese), events (birthplace/cradle), and content (ancient times/distant past) are preserved.",semantic,1,ASSET,llama-3.1-8b,In ancient times the sea was the birthplace of two ancient civilizations the Minoans of Crete and the Mycenean Civilization of the Peloponnese.,"In the distant past, the Mediterranean Sea served as the cradle for not one but two venerable cultures - the Minoans on the island of Crete and the Mycenaeans in the broader region of the Peloponnese."
patch_sem_llama_3_1_8b_ASSET_val_1005_222a9996,mistral-large-3,True,high,[],"Both sentences convey the same information about the convention specifying who does not qualify as refugees, including war criminals.",semantic,1,ASSET,llama-3.1-8b,"The convention also sets out which people do not qualify as refugees, such as war criminals.","The convention specifically identifies individuals who are ineligible for refugee status, including those guilty of war crimes."
patch_sem_llama_3_1_8b_ASSET_val_1008_b1bae071,mistral-large-3,True,high,[],"All entities, actions, and content are preserved with no changes in modals, negation, or conditions.",semantic,2,ASSET,llama-3.1-8b,He led a furious comeback as he completed 15 passes out of 20 attempted for 258 yds and 2 TDs.,"In a stunning reversal, he orchestrated an intense rally by successfully completing 15 out of 20 pass attempts, resulting in a total of 258 yards gained and two touchdowns."
patch_sem_llama_3_1_8b_ASSET_val_1011_4b82ed7b,mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']",The transformed text uses different phrases and does not preserve the exact percentages and terms used in the original text.,semantic,1,ASSET,llama-3.1-8b,Sadomasochism 12% of females and 22% of males reported having an erotic response to a sadomasochistic story.,"A significant minority of individuals, with approximately one in eight women and nearly one quarter of men, exhibited an erotic reaction when exposed to a narrative featuring elements of bondage or di"
patch_sem_llama_3_1_8b_ASSET_val_1014_7cf8bf51,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor stylistic changes.",semantic,1,ASSET,llama-3.1-8b,"Visitors come to see the gardens in the palace grounds, the exotic birds which roam freely in the grounds, Moot Hill (which is in the grounds), and the palace.","Tourists flock to the palace estate to admire its lush gardens, observe the exotic birds that inhabit the grounds with liberty, visit Moot Hill situated within the estate, and marvel at the majestic p"
patch_sem_llama_3_1_8b_ASSET_val_1019_cfd9b2b5,mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text implies that the translation is freely available, which is not specified in the original text.",semantic,1,ASSET,llama-3.1-8b,A free translation of all but one chapter was produced by Arthur Waley.,All chapters except for one were translated into English by Arthur Waley in a freely available version.
patch_sem_llama_3_1_8b_ASSET_val_1024_d7181f23,mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text refers to 'deciding playoff team rosters' instead of 'determining the teams in the playoffs',semantic,2,ASSET,llama-3.1-8b,This structure is still used for determining the teams in the playoffs in the American Hockey League.,The existing format continues to be utilized for deciding playoff team rosters within the American Hockey League's competitive framework.
patch_sem_llama_3_1_8b_ASSET_val_1028_8ff3ed48,mistral-large-3,True,high,[],"All essential information is preserved, including the date, rank, and event.",semantic,2,ASSET,llama-3.1-8b,"It debuted at # 20 on VH1's VH1 Top 20 Video Countdown on June 28, 2008.","On June 28, 2008, the video first appeared in the # 20 spot on VH1's weekly countdown of the top 20 music videos."
patch_sem_llama_3_1_8b_ASSET_val_1032_5d005e34,mistral-large-3,True,high,[],All measurements and their approximate values are preserved.,semantic,2,ASSET,llama-3.1-8b,It has a depth of approximately 18 inches (46 cm) on the sides and 30 inches (76 cm) in the center.,"The dimensions from side to side are roughly 18 inches (46 cm), while the central measurement is about 30 inches (76 cm)."
patch_sem_llama_3_1_8b_ASSET_val_1035_3ba86ce5,mistral-large-3,True,high,[],"All entities, actions, and content are preserved with only minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,"Towards the end of 1997, each band member chose an individual number as their alias.","In late 1997, every musician in the group selected a personal numerical identifier to serve as their stage name."
patch_sem_llama_3_1_8b_ASSET_val_1038_3ded8ad5,mistral-large-3,True,high,[],,semantic,1,ASSET,llama-3.1-8b,"The front decayed and dissipated, leaving behind two areas of low pressure.","As the leading edge deteriorated and lost its strength, it gave way to two distinct regions characterized by weak atmospheric circulation."
patch_sem_llama_3_1_8b_ASSET_val_1041_fca6a2aa,mistral-large-3,True,high,[],"All key information is preserved, including the location, the subject (Lascaux and its caves), and the famous cave paintings.",semantic,1,ASSET,llama-3.1-8b,Lascaux is the setting of a complex of caves in southwestern France famous for its Paleolithic cave paintings.,"In southwestern France, the region surrounding Lascaux is home to a notable collection of ancient caves renowned for their exceptionally well-preserved prehistoric artwork."
patch_sem_llama_3_1_8b_ASSET_val_1044_5257a824,mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text uses different phrasing and introduces new concepts not present in the original text, such as 'unparalleled expertise' and 'leading authority', which change the meaning and emphasis.",semantic,2,ASSET,llama-3.1-8b,He is a brilliant scientist and researcher with vast intelligence and insight into mutant genetics.,"With unparalleled expertise in the field of genetic mutation, he possesses an extraordinary level of cognitive ability and profound understanding that sets him apart as a leading authority on scientif"
patch_sem_llama_3_1_8b_ASSET_val_1047_5c355fef,mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The transformed text introduces the phrase 'this renowned artist,' which is not present in the original text, and 'a massive crowd of people' is not the same entity as 'tens of thousands'",semantic,1,ASSET,llama-3.1-8b,"Following the murder of Van Gogh, tens of thousands gathered in the center of Amsterdam to mourn Van Gogh's death.","In the aftermath of Van Gogh's tragic demise, a massive crowd of people converged on the heart of Amsterdam to pay their respects and grieve for the loss of this renowned artist."
patch_sem_llama_3_1_8b_ASSET_val_1050_b0823650,mistral-large-3,True,high,[],"Both sentences convey that the South China Sea Islands, referred to as an archipelago, number in the hundreds.",semantic,1,ASSET,llama-3.1-8b,"The minute South China Sea Islands, collectively an archipelago, number in the hundreds.",The numerous islands of the South China Sea Archipelago total several hundred in all.
patch_sem_llama_3_1_8b_ASSET_val_1053_ece47777,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing changes.",semantic,1,ASSET,llama-3.1-8b,"During the battle, most of the Japanese officers were killed and the Japanese had to air-drop 300 officers by parachutes into the battlefield.","The majority of Japanese commanders fell in combat, prompting an emergency airdrop operation where 300 officers were parachuted onto the battlefield."
patch_sem_llama_3_1_8b_ASSET_val_1058_5ea3ec6b,mistral-large-3,True,high,[],All key information is preserved and rephrased accurately.,semantic,1,ASSET,llama-3.1-8b,"The Tuvaluan language is spoken by virtually everyone, while a language very similar to Gilbertese is spoken on Nui.","On the island of Nui, a dialect closely related to Gilbertese is used, in contrast to Tuvalu, where nearly every resident communicates in their native tongue."
patch_sem_llama_3_1_8b_ASSET_val_1061_edec839c,mistral-large-3,True,high,[],"All entities, actions, and conditions are preserved with similar meaning.",semantic,1,ASSET,llama-3.1-8b,"Tristan turns to Isolde, who agrees to follow him again into the realm of night.","Isolde concurs with Tristan's decision, consenting once more to accompany him back into the shadows of darkness."
patch_sem_llama_3_1_8b_ASSET_val_1065_53012b04,mistral-large-3,True,high,[],Both sentences convey the same information about the plant's height and its typical growth in its native environment.,semantic,2,ASSET,llama-3.1-8b,"It grows to up to 20 m, although it is typically more stunted in its native environment.","In its natural habitat, this plant usually reaches a height that is significantly shorter than its maximum potential of around twenty meters."
patch_sem_llama_3_1_8b_ASSET_val_1070_a9d49246,mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The original text refers to 'light tints' while the transformed text refers to 'pale shades', and 'neutral or cool appearance' is not the same as 'subtle, calming aesthetic'.",semantic,2,ASSET,llama-3.1-8b,It has since come to be used for a range of light tints chosen for their neutral or cool appearance.,"The term is now commonly applied to a variety of pale shades that are selected for their subtle, calming aesthetic."
patch_sem_llama_3_1_8b_ASSET_val_1074_29ac074b,mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The actions 'collides with' and 'accosts' do not accurately represent 'tackles' and 'mugs', and 'thief' does not specify 'pickpocket'.",semantic,1,ASSET,llama-3.1-8b,"In the Lemmon film, Jack Lemmon chases, tackles and mugs Stallone, thinking that Stallone's character is a pickpocket.","In the Lemmon film, Jack Lemmon pursues, collides with, and accosts Stallone, mistakenly believing Stallone's character to be a thief who steals valuables from people."
patch_sem_llama_3_1_8b_ASSET_val_1077_eb112b39,mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text mentions 'version 1.3' instead of 'versions 1 3' and introduces the term 'iterations' which is not present in the original text.,semantic,1,ASSET,llama-3.1-8b,Several versions of the protocol exist; versions 1 3 occurred only internally at MIT.,"Versions of the protocol have been developed, with earlier iterations such as version 1.3 being confined to internal use within MIT."
patch_sem_llama_3_1_8b_ASSET_val_1082_657d35ea,mistral-large-3,True,high,[],"All key elements including entities, events, and facts are preserved.",semantic,1,ASSET,llama-3.1-8b,"At that time, the area contained the Greta Swamp, which was later drained.","The region at that point in history encompassed the Greta Swamp, a wetland that would eventually be reclaimed through drainage efforts."
patch_sem_llama_3_1_8b_ASSET_val_1087_b66b792e,mistral-large-3,True,high,[],"Both sentences describe a shape with four equal sides and four right angles, which is a rectangle.",semantic,2,ASSET,llama-3.1-8b,"This means that it has four equal sides and four equal angles (90 degree angles, or right angles).","It signifies a quadrilateral with all sides of identical length and all internal angles measuring 90 degrees each, thereby qualifying as a rectangle."
patch_sem_llama_3_1_8b_ASSET_val_1093_e4ba6f5b,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor stylistic changes.",semantic,1,ASSET,llama-3.1-8b,"Education Act 1902, c. 42 County councils were responsible for more strategic services in a region, with (from 1894) smaller urban district councils and rural district councils responsible for other a","The Education Act of 1902 designated county councils as the primary authorities overseeing key regional services, whereas smaller municipalities governed by urban district councils since 1894 and rura"
patch_sem_llama_3_1_8b_ASSET_val_1096_77830206,mistral-large-3,True,high,[],"The transformed text maintains the same entities (modified SUVs, Paris-Dakar Rally, Australian Outback), actions (participate in races), and content (types of races).",semantic,1,ASSET,llama-3.1-8b,"Modified SUVs also take part in races, including the Paris-Dakar Rally and the Australian Outback.","In addition to standard SUVs, modified versions of these vehicles participate in high-stakes racing events such as the grueling Paris-Dakar Rally and the challenging Australian Outback."
patch_sem_llama_3_1_8b_ASSET_val_1101_b6822ad7,mistral-large-3,True,high,[],All essential information is preserved with only minor rephrasing.,semantic,1,ASSET,llama-3.1-8b,"The Twelve-wired Bird of Paradise, Seleucidis melanoleucus or Seleucidis melanoleuca, is a medium-sized, approximately 33cm-long, velvet black and yellow bird of paradise.","The Velvet Black-and-Yellow Bird of Paradise, also known as the Twelve-wired Bird of Paradise (Seleucidis melanoleucus or Seleucidis melanoleuca), measures about 33 centimeters in length and is a medi"
patch_sem_llama_3_1_8b_ASSET_val_1106_86fcfaba,mistral-large-3,True,high,[],"All key information including name, birthdate, birthplace, nationality, profession, and role are preserved.",semantic,1,ASSET,llama-3.1-8b,"Jörg Heinrich (born December 6, 1969 in Rathenow) is a German football defender.","Born on December 6, 1969, in Rathenow, Germany, Jörg Heinrich is a professional footballer who specializes as a defensive player."
patch_sem_llama_3_1_8b_ASSET_val_1109_107e7ad1,mistral-large-3,True,high,[],"The transformed text conveys the same meaning as the original, highlighting that Revolver features lesser-known acts that are not typically played on mainstream platforms.",semantic,1,ASSET,llama-3.1-8b,"Rather than focus solely on mainstream acts, Revolver introduces many acts that are not played on the radio or on MTV.","In contrast to a typical lineup featuring well-known artists, Revolver showcases numerous lesser-known acts that often go unplayed on commercial radio and music television channels."
patch_sem_llama_3_1_8b_ASSET_val_1112_0b1f53b8,mistral-large-3,True,high,[],"All key semantic elements are preserved, including the progression of the scent from pleasant to musky as it becomes overripe.",semantic,1,ASSET,llama-3.1-8b,At first the aroma is apple like and pleasant but it becomes peculiarly musky when overripe.,"Initially, the fragrance has a sweet, apple-like quality that's appealing, but as it ripens to excess, its scent takes on an unusual, earthy undertone."
patch_sem_llama_3_1_8b_ASSET_val_1117_67ed00f6,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with no changes in modals, negation, or conditions.",semantic,1,ASSET,llama-3.1-8b,History Birth of the Furby Dave Hampton and Caleb Chung created the Furby in merely nine months (in addition to an additional nine months spent designing the toy).,"In a remarkably short period, just nine months, followed by another nine months devoted to its design, Dave Hampton and Caleb Chung brought the Furby into existence."
patch_sem_llama_3_1_8b_ASSET_val_1121_c8af907e,mistral-large-3,True,high,[],"All key elements including time, entities, actions, and outcomes are preserved.",semantic,1,ASSET,llama-3.1-8b,"In the early afternoon around 1: 00, the crowd broke into the undefended outer courtyard and the chains on the drawbridge to the inner courtyard were cut.","As the early afternoon hour of 1:00 approached, a throng surged unchecked into the unguarded outer quadrangle, while the links holding the drawbridge in place to the inner courtyard were severed."
patch_sem_llama_3_1_8b_ASSET_val_1125_0fb7a962,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor stylistic differences.",semantic,1,ASSET,llama-3.1-8b,"After the end of the fifth overtime period, managers Conn Smythe of the Maple Leafs and Art Ross of the Bruins asked league president Frank Calder to suspend the game, but Calder refused.","Following a grueling five periods of overtime, the team executives for the Maple Leafs, Conn Smythe, and the Bruins, Art Ross, requested that league commissioner Frank Calder halt play, yet Calder dec"
patch_sem_llama_3_1_8b_ASSET_val_1129_01fe3db8,mistral-large-3,True,high,[],Both sentences describe the same event of Hurricane Dog causing significant damage to the Leeward Islands and being the most severe hurricane on record in Antigua.,semantic,1,ASSET,llama-3.1-8b,"Hurricane Dog caused extensive damage to the Leeward Islands, and was considered the most severe hurricane on record in Antigua.","A devastating storm known as Hurricane Dog wreaked havoc on the Leeward Islands, earning it a notorious reputation as the worst hurricane ever documented in Antiguan history."
patch_sem_llama_3_1_8b_ASSET_val_1132_7cce020e,mistral-large-3,True,high,[],"Both sentences convey the same information about the variety of music genres offered, including an acoustic ballad.",semantic,2,ASSET,llama-3.1-8b,"It provided a variety of music, from pop-punk, surf rock, and ska, to an acoustic ballad.","The playlist offered a diverse selection that spanned genres such as pop-punk, surf rock, and ska, alongside a mellow acoustic ballad."
patch_sem_llama_3_1_8b_ASSET_val_1135_c0055d23,mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text changes the action from 'indicate' to 'specify' and introduces a different concept with 'whether it is a municipal entity or an unincorporated region's identification code' instead of directly stating the digits represent the municipality or unincorporated area number.,semantic,1,ASSET,llama-3.1-8b,"The sixth, seventh, and eighth digits indicate the municipality or the number of the unincorporated area.","The sixth, seventh, and eighth positions specify whether it is a municipal entity or an unincorporated region's identification code."
patch_sem_llama_3_1_8b_ASSET_val_1139_9ebe5709,mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved.",semantic,1,ASSET,llama-3.1-8b,"In Smithson's will, he stated that should his nephew, Henry James Hungerford, die without heirs, the Smithson estate would go to the government of the United States for creating an ""Establishment for ","According to Smithson's testament, in the event of his nephew, Henry James Hungerford, passing away without leaving behind any heirs, the Smithson estate would be transferred to the government of the "
patch_sem_llama_3_1_8b_ASSET_val_1142_9354c5ea,mistral-large-3,True,high,[],Both sentences describe the same action of using the tail for support while delivering strong kicks with the hind legs.,semantic,1,ASSET,llama-3.1-8b,"Using their tail to support their weight, they deliver kicks with their powerful hind legs.","With their tails serving as a counterbalance, they unleash powerful blows from their robust rear limbs."
patch_sem_llama_3_1_8b_ASSET_val_1147_035383cd,mistral-large-3,True,high,[],Both sentences convey the same ironic situation where Rick and Vyvyan's antagonistic relationship leads to them spending more time together than with other housemates.,semantic,1,ASSET,llama-3.1-8b,"Ironically, this antagonistic relationship between Rick and Vyvyan makes them virtually inseparable, as the two spend by far more time together than with the other housemates.","In a paradoxical twist, the intense animosity between Rick and Vyvyan has actually brought them closer together, as they consistently spend the majority of their time in each other's company rather th"
patch_sem_llama_3_1_8b_ASSET_val_1151_35780c99,mistral-large-3,True,high,[],Both sentences convey the same information about the addictiveness of nicotine being compared to that of heroin or cocaine in 1984.,semantic,1,ASSET,llama-3.1-8b,Tobacco: In 1984 he wrote that nicotine has an addictiveness similar to that of heroin or cocaine.,"Nicotine's addictive properties were likened by him in 1984 to those of heroin or cocaine, suggesting a comparable level of dependence."
patch_sem_llama_3_1_8b_ASSET_val_1155_40f1199a,mistral-large-3,True,high,[],"All key information, including the year, the publication, and the significance of the inscription, is preserved.",semantic,1,ASSET,llama-3.1-8b,"The Lonely Mountain Jar Inscription, the first published tengwar sample, dates to 1937 (The Hobbit, most editions).","The inscription on the Lonely Mountain jar, a pioneering example of tengwar typography, was first made public in 1937, as featured in The Hobbit, a publication widely available in various editions."
patch_sem_llama_3_1_8b_ASSET_val_1159_b362061c,mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text introduces 'tonsils' and 'surgically taken out' which are not explicitly mentioned in the original text, and 'nasal congestion' is not the same as 'impaired breathing through the nose'.",semantic,2,ASSET,llama-3.1-8b,"They may be removed for several reasons, including impaired breathing through the nose and chronic infections or earaches.",Tonsils can be surgically taken out due to a variety of factors such as nasal congestion caused by breathing difficulties and recurring infections or persistent ear pain.
patch_sem_llama_3_1_8b_ASSET_val_1163_4c01e3b2,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,"Watonga, Kingfisher and Geary were the hardest-hit communities, where many houses and buildings were inundated.","The towns of Watonga, Kingfisher, and Geary suffered the most damage, with numerous homes and structures being overwhelmed by floodwaters."
patch_sem_llama_3_1_8b_ASSET_val_1167_400f5c05,mistral-large-3,True,high,[],All key information and events are preserved with only stylistic differences.,semantic,1,ASSET,llama-3.1-8b,"History The state was created in 1951 out of the historical states of Baden, Hohenzollern and Württemberg, part of the region of Swabia.","Established in 1951, the state originated from the amalgamation of the erstwhile territories of Baden, Hohenzollern, and Württemberg, which collectively formed a significant portion of the historic re"
patch_sem_llama_3_1_8b_ASSET_val_1170_a9ee7b88,mistral-large-3,True,high,[],Both sentences convey the same information about Vättern being the largest body of potable/drinkable water in the world.,semantic,2,ASSET,llama-3.1-8b,It has been suggested that Vättern is the largest body of potable water in the world.,Some have proposed that Vättern constitutes the globe's biggest reservoir of drinkable liquid.
patch_sem_llama_3_1_8b_ASSET_val_1173_35057943,mistral-large-3,True,high,[],"Both sentences express the same relationship between sympathy, compassion, empathy, and empathic concern.",semantic,1,ASSET,llama-3.1-8b,"The psychological state of sympathy is closely linked with that of compassion, empathy and empathic concern.","Compassion, empathy, and empathic concern are all deeply intertwined with the mental disposition of sympathy."
patch_sem_llama_3_1_8b_ASSET_val_1177_25821d51,mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,The storm dropped heavy rainfall near its immediate landfall location but little precipitation elsewhere.,"Heavy downpours occurred right around where the storm made land, whereas other areas received very little rain."
patch_sem_llama_3_1_8b_ASSET_val_1180_49260825,mistral-large-3,True,high,[],"All key elements (AGENTS, ACTIONS, MODALS, NEGATION, CONDITIONS, CONTENT) are preserved.",semantic,1,ASSET,llama-3.1-8b,"As of 2007, a maximum of two builders can be inducted in one year.",No more than two construction professionals are eligible for induction annually as of 2007.
patch_sem_llama_3_1_8b_ASSET_val_1183_ab95fe19,mistral-large-3,True,high,[],Both sentences convey that Greifswald is surrounded by the district but is not part of it.,semantic,1,ASSET,llama-3.1-8b,"The Hanseatic city of Greifswald is enclosed by the district, but does not belong to it.","Surrounded by the district, the Hanseatic town of Greifswald remains an independent entity outside its administrative boundaries."
patch_sem_llama_3_1_8b_ASSET_val_1187_6583534c,mistral-large-3,True,high,[],,semantic,2,ASSET,llama-3.1-8b,He performed on a regular basis for white audiences in the 1900s.,"Throughout the 1900s, he consistently entertained crowds comprised predominantly of whites."
patch_sem_llama_3_1_8b_ASSET_val_1190_76192621,mistral-large-3,True,high,[],All key information and meaning are preserved.,semantic,2,ASSET,llama-3.1-8b,"Its symbol is ""$"", with ""RD $"" used when distinction from other pesos (or dollars) is required; its ISO 4217 code is ""DOP"".","The currency's emblem is the dollar sign, denoted as ""$"". When clarity is needed to differentiate it from other peso or dollar currencies, the notation ""RD $"" is employed. Its international standard i"
patch_sem_llama_3_1_8b_ASSET_val_1193_b64d6570,mistral-large-3,True,high,[],Both sentences convey the same meaning that Wagner's artistic dominance was unchallenged due to the lack of cultural life in the town.,semantic,1,ASSET,llama-3.1-8b,"Finally, the town had no cultural life that could offer competition to Wagner's own artistic dominance.",Wagner's artistic supremacy was unchallenged in a community devoid of any vibrant cultural scene capable of rivaling his creative influence.
patch_sem_llama_3_1_8b_ASSET_val_1197_388dbc97,mistral-large-3,True,high,[],All key details and events are preserved with similar phrasing and sequence.,semantic,1,ASSET,llama-3.1-8b,"Initially very disorganized, surface pressures gradually decreased across the region, with a weak low pressure area developing on September 19.","At first, the area was marked by considerable disorderliness in atmospheric conditions, but over time, surface air pressures began to decline steadily throughout the region. By September 19, a feeble "
patch_sem_llama_3_1_8b_ASSET_val_1203_0f37ca81,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing changes.",semantic,1,ASSET,llama-3.1-8b,"Mergers and outreach, 1921 In 1921 the Philharmonic merged with New York's National Symphony Orchestra (no relation to the present Washington, D. C. ensemble).","In 1921 a consolidation took place between the Philharmonic and New York's National Symphony Orchestra, which had no connection to its contemporary counterpart in Washington, D.C."
patch_sem_llama_3_1_8b_ASSET_val_1206_2237d9d7,mistral-large-3,True,high,[],"Both sentences convey the same idea of a genre that blends American rock and Pakistani classical music, describing it as interesting or captivating.",semantic,2,ASSET,llama-3.1-8b,It is an interesting genre since it incorporates both American rock and Pakistani Classical music.,"This particular style combines elements of American rock with those of traditional Pakistani classical music, making it a captivating category."
patch_sem_llama_3_1_8b_ASSET_val_1209_1adaece2,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing changes.",semantic,2,ASSET,llama-3.1-8b,"She made her debut in Series 3's ""Smith and Jones"", broadcast in the UK on 31 March 2007.","Her first appearance was in the episode ""Smith and Jones"" of Series 3, which aired in the United Kingdom on 31st March 2007."
patch_sem_llama_3_1_8b_ASSET_val_1212_f561d6d0,mistral-large-3,True,high,[],Both sentences describe the same event where Jack kills the murderer of his colleague Owen after witnessing the murder.,semantic,1,ASSET,llama-3.1-8b,"Witnessing the murder of his colleague Owen, Jack shoots his killer in the forehead, killing him in an act of swift revenge.","In a moment of instant retribution, Jack responded to witnessing his coworker Owen's brutal slaying by delivering a fatal shot to the head of the perpetrator."
patch_sem_llama_3_1_8b_ASSET_val_1216_ea5f0ebc,mistral-large-3,True,high,[],"All key elements including the agent (Pottinger), the action (appointed/appointment as a police inspector), and the context (1862 Police Regulation Act and Western District) are preserved.",semantic,1,ASSET,llama-3.1-8b,Under the 1862 Police Regulation Act Pottinger was appointed an inspector of police for the Western District.,The 1862 Police Regulation Act led to Pottinger's appointment as a police inspector responsible for overseeing law enforcement in the Western District.
patch_sem_llama_3_1_8b_ASSET_val_1220_7fd55571,mistral-large-3,True,high,[],"All entities, actions, and conditions are preserved with only minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,"The fire threatened the Loy Yang Power Station, particularly the station's open-cut coal mine.","The Loy Yang Power Station was under threat from a fire, specifically its adjacent open-cut coal excavation site."
patch_sem_llama_3_1_8b_ASSET_val_1223_80d97bc0,mistral-large-3,True,high,[],"All entities, actions, and content are preserved with only minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,"Only smuggling across the Syrian border, and humanitarian aid ameliorated the humanitarian crisis.",Humanitarian assistance and contraband trafficking through Syria's border were the only factors that alleviated the dire humanitarian situation.
patch_sem_llama_3_1_8b_ASSET_val_1226_c8887302,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with minor phrasing differences.",semantic,1,ASSET,llama-3.1-8b,"In 2005, Boreanaz began starring opposite Emily Deschanel on the current prime time television series, Bones.","In that year, Boreanaz started co-starring alongside Emily Deschanel in the popular ongoing TV drama, Bones."
patch_sem_llama_3_1_8b_ASSET_val_1230_22bbb018,mistral-large-3,True,high,[],Both sentences convey the same information about the RollerCoaster Tycoon series of games focusing on amusement park management.,semantic,1,ASSET,llama-3.1-8b,RollerCoaster Tycoon (or often abbreviated RCT) is a series of computer games that simulate amusement park management.,"The RollerCoaster Tycoon franchise, commonly referred to as RCT, comprises a collection of video games designed to replicate the experience of operating an amusement park."
patch_sem_llama_3_1_8b_ASSET_val_1233_ee8fe35e,mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing changes.",semantic,1,ASSET,llama-3.1-8b,"History The district was created in 1994 by merging the previous districts Eisenberg, Jena and Stadtroda.","The area's administrative division was established in 1994 through a consolidation of the former districts of Eisenberg, Jena, and Stadtroda."
patch_sem_llama_3_1_8b_ASSET_val_1237_c79d7cc6,mistral-large-3,True,high,[],"All entities, actions, and content are preserved with only minor stylistic changes.",semantic,1,ASSET,llama-3.1-8b,"In syntax, a verb is a word (part of speech) that usually denotes an action (bring, read), an occurrence (decompose, glitter), or a state of being (exist, stand).","In linguistic terminology, verbs are words belonging to the part of speech category that typically convey actions (such as bringing or reading), events (like decomposing or glittering), or conditions "
patch_sem_llama_3_1_8b_ASSET_val_1240_5290a9d6,mistral-large-3,True,high,[],Both sentences convey the same mitigation strategy using redundant Kerberos servers and alternative authentication methods.,semantic,2,ASSET,llama-3.1-8b,This can be mitigated by using multiple Kerberos servers and fallback authentication mechanisms.,Mitigating this issue can be achieved through the implementation of redundant Kerberos servers in conjunction with alternative authentication protocols as a fail-safe measure.
patch_sem_llama_3_1_8b_ASSET_val_1244_ed064e34,mistral-large-3,True,high,[],"All key elements including the storm system, the location (Florida peninsula), the time (night/evening), and the actions (causing/prompting warnings/alerts) are preserved.",semantic,2,ASSET,llama-3.1-8b,"It crossed the Florida peninsula that night, causing the issuance of numerous severe thunderstorm and tornado warnings.","That evening, a storm system traversed the Florida peninsula, prompting widespread alerts for potentially hazardous thunderstorms and twisters."
patch_sem_llama_3_1_8b_ASSET_val_1251_67f8f741,mistral-large-3,True,high,[],"The transformed text preserves the original meaning, with 'many feel' corresponding to 'a significant number believe', 'being pathologized' to 'being unfairly labeled as abnormal', and 'simply being different' to 'solely because of their distinct nature'.",semantic,1,ASSET,llama-3.1-8b,"In addition, many feel that they are being pathologized for simply being different.","Furthermore, a significant number believe they're being unfairly labeled as abnormal solely because of their distinct nature."
