probe_id,probe_subtype,tier,dataset,base_text_preview,probe_text_preview,j1_name,j1_equivalent,j1_confidence,j1_failures,j1_reason,j2_name,j2_equivalent,j2_confidence,j2_failures,j2_reason
patch_sem_llama_3_1_8b_ASSET_val_1301_6c449408,semantic,1,ASSET,"Orenthal James ""O. J."" Simpson (born July 9, 1947), nicknamed ""The Juice"", is a retired American football player, actor, spokesman, and convicted felon.","Born on July 9, 1947, as Orenthal James ""O.J."" Simpson, this former sports icon earned the nickname ""The Juice"". His career spanned multiple fields, including professional football, acting, public end",claude-haiku,False,high,"['CONTENT', 'AGENTS']","The transformed text obscures the serious nature of the conviction by using euphemistic phrasing ('a stint behind bars following a conviction') instead of clearly stating 'convicted felon', and removes the explicit descriptor that he is currently retired from these professions.",mistral-large-3,True,high,[],"All facts, dates, and nicknames are preserved, and the transformed text is a rephrasing of the original."
patch_sem_llama_3_1_8b_ASSET_val_1309_63b89a0b,semantic,1,ASSET,"Sir Simon Denis Rattle, CBE, FRSA, (born 19 January 1955) is an English conductor.","Sir Simon Denis Rattle, a Commander of the Order of the British Empire and Fellow of the Royal Society of Arts, was born on January 19, 1955, as an accomplished English maestro.",claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original states Rattle 'is' a conductor (present state), while the transformed uses 'was born as' an accomplished maestro (past state with added unverified qualifier 'accomplished').",mistral-large-3,True,high,[],"All entities, events, and facts are preserved, with only minor stylistic changes."
patch_sem_llama_3_1_8b_ASSET_val_1317_b779d726,semantic,1,ASSET,"John Lennon and Yoko Ono conduct their Bed-In at the Queen Elizabeth Hotel in Montreal, Quebec.","In Montreal's Queen Elizabeth Hotel, located in Quebec, John Lennon and Yoko Ono staged a Bed-In for Peace.",claude-haiku,False,medium,['CONTENT'],"The transformed text adds 'for Peace' which is not explicitly stated in the original, constituting added content.",mistral-large-3,True,high,[],"All entities, actions, and content are preserved with only minor rephrasing."
patch_sem_llama_3_1_8b_ASSET_val_1351_9a7c378f,semantic,1,ASSET,"2003 – 2005 In 2003, he played a villainous role in the third installment of the Spy Kids trilogy Spy Kids 3 - D: Game Over which was a huge box office success (almost $200 million worldwide).","Between 2003 and 2005, he portrayed an antagonistic character in the final chapter of the Spy Kids series, titled Spy Kids 3-D: Game Over. The film achieved remarkable commercial success, grossing nea",claude-haiku,False,high,['CONTENT'],"The original states Spy Kids 3-D was the 'third installment' of a 'trilogy,' while the transformed text calls it the 'final chapter,' which contradicts the trilogy designation and implies it was the last film rather than the third.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with only minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_1353_f3095672,semantic,1,ASSET,Live at Wembley '86 is a double compact disc live album by English rock band Queen.,"Queen's 1986 concert at London's iconic Wembley Stadium has been immortalized on a two-disc compact music collection, showcasing the band's electrifying live performance.",claude-haiku,True,high,[],"Both texts identify the same album (Queen's live recording from Wembley in 1986), confirm it's a double/two-disc CD format, and establish Queen as an English rock band, with all core facts preserved despite different stylistic presentation.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']",The transformed text introduces new descriptive elements like 'iconic' and 'electrifying' and changes the focus from the album to the concert event itself.
patch_sem_llama_3_1_8b_ASSET_val_1368_ecd93da4,semantic,1,ASSET,"In conceptual summary, a digital signal is a quantized discrete-time signal; a discrete-time signal is a sampled analog signal.","In essence, a digital signal is essentially a sampled and discretized form of an analog signal, where the continuous waveform is broken down into distinct, measurable intervals.",claude-haiku,True,high,[],"Both texts convey that digital signals are derived from analog signals through sampling and quantization, with the transformed version providing more detailed explanation of the same conceptual relationship.",mistral-large-3,False,high,['CONTENT'],"The transformed text introduces the concept of a continuous waveform being broken down into distinct, measurable intervals, which is not explicitly mentioned in the original text."
patch_sem_llama_3_1_8b_ASSET_val_1383_0753d55b,semantic,1,ASSET,"2002 2003 seasons Warner began the 2002 season 0 3 as a starter, throwing seven interceptions against only one touchdown.","In the 2002 and 2003 campaigns, Warner started off on shaky ground in the 2002 season with a dismal record of zero wins to three losses. He struggled mightily, tossing seven interceptions while managi",claude-haiku,False,high,"['CONTENT', 'AGENTS']",The original states Warner threw 7 interceptions and 1 touchdown in 2002; the transformed text introduces a 0-3 win-loss record not present in the original and conflates two seasons into one narrative.,mistral-large-3,True,high,[],"All key details including the seasons, Warner's start record, interceptions, and touchdowns are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1392_5bf2e4e3,semantic,1,ASSET,Megalibgwilia is a genus of echidna known only from Australian fossils that incorporates the oldest known echidna species.,"The genus Meagalibgwilia comprises an echidna species whose existence is documented solely through fossil records found in Australia, and it represents the earliest known echidna species.",claude-haiku,False,high,['AGENTS'],"The genus name is misspelled in the transformed text ('Meagalibgwilia' vs 'Megalibgwilia'), which is a critical semantic difference as it refers to a different entity.",mistral-large-3,True,high,[],"Both sentences convey the same information about the genus Megalibgwilia, its fossil records in Australia, and it being the oldest known echidna species."
patch_sem_llama_3_1_8b_ASSET_val_1397_acb1a458,semantic,1,ASSET,"98% of the university's incoming class of 2006 earned a high school GPA of 3.0 and higher, while the middle 50% of the incoming class earned a high school GPA of 3.60 to 3.90.","Almost all students in the university's freshman class of 2006 had a high school grade point average of at least 3.0, whereas half of them scored between 3.60 and 3.90 on that scale.",claude-haiku,True,high,[],"Both texts convey the same factual content about GPA distributions: 98% (almost all) ≥3.0, and middle 50% (half) scored 3.60-3.90, with identical numerical ranges and comparable entity references.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The term 'middle 50%' in the original text is not accurately reflected by 'half of them' in the transformed text.
patch_sem_llama_3_1_8b_ASSET_val_1439_c5774ebe,semantic,1,ASSET,"The St Andrew, also called the badge-appendant, is worn suspended from the collar.","The St Andrew, commonly referred to as a badge attachment, hangs from the collar.",claude-haiku,False,high,['CONTENT'],"Badge-appendant is a specific heraldic term with technical meaning, while 'badge attachment' is a generic descriptor that does not preserve the precise nomenclature.",mistral-large-3,True,high,[],"All entities, events, and meanings are preserved despite minor phrasing differences."
patch_sem_llama_3_1_8b_ASSET_val_1457_b78d3a79,semantic,1,ASSET,Bridges in the United States is a link page for any notable bridge in the United States of America.,A comprehensive directory of notable bridges across the United States provides access to information on all significant bridges within the country's borders.,claude-haiku,True,high,[],"Both texts convey that the resource is a navigational/reference page providing access to information about notable bridges in the United States, with equivalent meaning despite different phrasing.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text introduces new concepts such as 'comprehensive directory' and 'access to information' which are not present in the original text.
patch_sem_llama_3_1_8b_ASSET_val_1459_780a9e99,semantic,1,ASSET,"In June 2001, the angle grew in intensity as the WWF storylines somewhat abated to make room for the central Invasion storyline.","As summer arrived in June 2001, the narrative trajectory of the WWF began to shift its focus away from secondary plot threads and towards a more prominent central storyline, Invasion.",claude-haiku,True,high,[],"Both texts convey that in June 2001, WWF shifted focus from secondary storylines to the central Invasion storyline, with equivalent meaning despite different phrasing.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']",The transformed text changes the action from 'grew in intensity' to 'began to shift its focus' and does not preserve the phrase 'somewhat abated'.
patch_sem_llama_3_1_8b_ASSET_val_1463_0f77d814,semantic,2,ASSET,This is a list of victims of Nazism who were noted for their achievements.,Noted individuals whose accomplishments were overshadowed by their tragic fate under Nazi rule are listed below.,claude-haiku,True,high,[],"Both texts describe the same list of people: those who were victims of Nazism and were noted for their achievements/accomplishments, with identical agents, actions, and content.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text implies that the achievements were 'overshadowed' by their fate, which is not present in the original text."
patch_sem_llama_3_1_8b_ASSET_val_1467_d5d7c45e,semantic,2,ASSET,"It is believed by Christians to have been written by human authors under the inspiration of the Holy Spirit, and therefore for many it is held to be the inerrant word of God.","According to Christian doctrine, scripture was penned by mortal writers who were guided by divine inspiration from the Holy Spirit. Consequently, many people consider it to be a flawless, error-free e",claude-haiku,True,high,[],"Both texts convey that Christians believe human authors wrote scripture under Holy Spirit inspiration, resulting in an inerrant/error-free divine work, with only minor stylistic and lexical variations.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text changes the action from 'held to be' to 'consider' and the content from 'inerrant word of God' to 'a flawless, error-free expression of God's will'."
patch_sem_llama_3_1_8b_ASSET_val_1480_b0dae786,semantic,1,ASSET,"A first language (also mother tongue, native language, arterial language, or L1) is the language a human being learns from birth.","The primary language that an individual acquires at birth is often referred to as their native language, mother tongue, or L1.",claude-haiku,False,high,['CONTENT'],"Original includes 'arterial language' as a synonym for L1, which is completely absent from transformed text, representing a loss of factual content.",mistral-large-3,True,high,[],"Both sentences convey the same information about the first language learned by a person from birth, using synonymous terms."
patch_sem_llama_3_1_8b_ASSET_val_1481_55fd639f,semantic,1,ASSET,"Armageddon (2008) was a professional wrestling pay-per-view (PPV) event produced by the World Wrestling Entertainment (WWE) promotion, which took place on December 14, 2008 at the HSBC Arena in Buffal","The WWE's Armageddon pay-per-view event occurred on December 14, 2008, at the HSBC Arena in Buffalo, New York, where it was staged as part of the promotion's scheduled programming.",claude-haiku,False,high,['CONTENT'],"The original specifies Armageddon as a 2008 event, but the transformed text removes the year designation from the event name, and adds uncertain language ('where it was staged as part of the promotion's scheduled programming') that doesn't preserve the explicit fact that it was a professional wrestling PPV event.",mistral-large-3,True,high,[],"All key information including the event name, date, location, and promoting organization is preserved."
patch_sem_llama_3_1_8b_ASSET_val_1482_01a0a8d9,semantic,2,ASSET,This film is one of the masterpieces of the director Shabab Kiranvi.,"Shabab Kiranvi's cinematic work includes this outstanding movie, which showcases his exceptional skill as a filmmaker.",claude-haiku,False,high,['CONTENT'],"The original states this film is 'one of the masterpieces,' implying a specific canonical status, while the transformed text only says it 'includes' this movie and 'showcases' his skill, which is a weaker claim that doesn't preserve the superlative designation of 'masterpiece.'",mistral-large-3,True,high,[],Both sentences convey that the film is a notable work by director Shabab Kiranvi.
patch_sem_llama_3_1_8b_ASSET_val_1497_a990aae9,semantic,2,ASSET,"He tells the story of the Holy Grail, and reveals himself as Lohengrin, Knight of the Holy Grail and son of King Parsifal.","The tale of the Holy Grail is recounted by him, and in doing so, he discloses his own identity as Lohengrin, a noble knight sworn to the pursuit of the sacred cup, and also the offspring of King Parsi",claude-haiku,False,high,['CONTENT'],"The transformed text adds 'sworn to the pursuit of the sacred cup,' which is not stated in the original and represents a semantic addition beyond what was explicitly provided.",mistral-large-3,True,high,[],"All key elements including agents, actions, and content are preserved with only minor stylistic differences."
patch_sem_llama_3_1_8b_ASSET_val_1508_d9b3c299,semantic,2,ASSET,"It is sometimes recommended to combat diarrhea, since it is high in pectin.","Some people suggest using a particular remedy for diarrhea, which contains a significant amount of pectin.",claude-haiku,False,high,"['AGENTS', 'CONTENT']","Original specifies 'it' (an implied substance) is recommended to combat diarrhea because of its pectin content, while transformed introduces 'a particular remedy' (unspecified substance) and attributes the suggestion to 'some people' rather than impersonal recommendation, changing both the subject matter and agency.",mistral-large-3,True,high,[],Both sentences convey the same information about a remedy for diarrhea that is high in pectin.
patch_sem_llama_3_1_8b_ASSET_val_1510_f8098ec9,semantic,1,ASSET,"Between 1911 and 1913, he was employed by his uncle in the office of the Branch coalmines in West Virginia.","From 1911 to 1913, his uncle had him work at the regional coalmine headquarters in West Virginia.",claude-haiku,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The original specifies employment in 'the office of the Branch coalmines' while the transformed text says 'regional coalmine headquarters,' which changes the specific location/entity and the nature of work (office work vs. unspecified work at headquarters).",mistral-large-3,True,high,[],"All key information is preserved, including the time period, the relationship to the uncle, the location, and the type of work."
patch_sem_llama_3_1_8b_ASSET_val_1516_6cca05f8,semantic,1,ASSET,"Telephone cables ran through the tunnels, down the cliff and under the harbour to batteries on the other side.","Cables from telephones traversed the subterranean passageways, descending the rocky slope and crossing beneath the harbor to reach energy storage units situated on the opposite shore.",claude-haiku,False,high,"['AGENTS', 'CONTENT']","Original specifies 'telephone cables' (cables for telephones), but transformed says 'cables from telephones' (cables originating from phones); 'batteries' and 'energy storage units' differ in technical meaning where batteries are specific power sources, not generic storage.",mistral-large-3,True,high,[],"All entities, events, and facts are preserved with similar meaning."
patch_sem_llama_3_1_8b_ASSET_val_1544_5048ffd5,semantic,1,ASSET,"Under the order, about 200 buses are available in San Antonio and Houston to help in evacuations.","According to the directive, approximately two hundred buses have been deployed in both San Antonio and Houston to facilitate evacuation efforts.",claude-haiku,True,high,[],"Both texts convey the same core information: approximately 200 buses are positioned in San Antonio and Houston for evacuation purposes, with only minor stylistic variations in phrasing.",mistral-large-3,False,high,"['ACTIONS', 'CONTENT']","The transformed text states that buses 'have been deployed' while the original states buses are 'available'; also, 'both' is not present in the original sentence."
patch_sem_llama_3_1_8b_ASSET_val_1555_bd22d0bf,semantic,1,ASSET,"Andrew ""Andy"" Murray (born 15 May 1987) is a Scottish professional tennis player.","Born on 15 May 1987, Andy ""Andrew"" Murray is a renowned Scottish tennis expert who competes professionally.",claude-haiku,False,high,['CONTENT'],"The original identifies Murray as a 'professional tennis player' while the transformed text describes him as a 'tennis expert who competes professionally,' which are semantically different roles (expert vs. player).",mistral-large-3,True,high,[],All key information is preserved despite minor phrasing differences.
patch_sem_llama_3_1_8b_ASSET_val_1558_079cf47b,semantic,1,ASSET,The first fifteen asteroids to be discovered were given symbols by astronomers as a type of short-hand notation.,Initially identified asteroids were assigned symbolic representations by astronomers for the purpose of concise identification.,claude-haiku,False,high,['CONTENT'],"The original specifies 'the first fifteen asteroids' while the transformed uses vague 'initially identified asteroids,' losing the specific numerical constraint.",mistral-large-3,True,high,[],"All key elements including agents (astronomers), actions (given symbols/assigned symbolic representations), and content (first fifteen asteroids/initially identified asteroids) are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1569_17bdcd19,semantic,1,ASSET,Tropical Storm Arlene formed near Honduras on June 8 and moved northwards.,"Tropical Storm Arlene originated off the coast of Honduras in early June, subsequently shifting its trajectory towards the north.",claude-haiku,False,high,['CONTENT'],"The original specifies June 8, while the transformed text only says 'early June', which is less precise and semantically different regarding the exact temporal information.",mistral-large-3,True,high,[],"All key information, including the entity (Tropical Storm Arlene), the location (near Honduras), the date (June 8, which is early June), and the action (moving northwards), are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1585_8ae291ec,semantic,2,ASSET,He has composed and arranged scores for more than 500 film and television productions.,"With a prolific career spanning numerous projects, he has orchestrated music for over 500 films and TV shows.",claude-haiku,True,high,[],"Both texts convey the same core meaning: the subject has created music for over 500 film and television productions, with identical quantitative facts and preserved agent/action relationships.",mistral-large-3,False,high,['ACTIONS'],"The original text specifies 'composed and arranged scores' while the transformed text uses 'orchestrated music', which is not necessarily the same action."
patch_sem_llama_3_1_8b_ASSET_val_1601_6ccce745,semantic,1,ASSET,"The riot continued into the early morning, until police used fire brigade water hoses to disperse the crowd.",The disturbance persisted well into dawn before law enforcement officials employed high-pressure firefighting nozzles to scatter the gathering of people.,claude-haiku,True,high,[],"Both texts describe the same event with identical agents (police/law enforcement), actions (dispersing crowds using water hoses), timing (early morning/dawn), and outcome, using only stylistic synonyms without altering semantic content.",mistral-large-3,False,medium,"['AGENTS', 'ACTIONS']","The term 'riot' is changed to 'disturbance', and 'police' to 'law enforcement officials', which are not exact equivalents."
patch_sem_llama_3_1_8b_ASSET_val_1609_17a32788,semantic,1,ASSET,"Bury St Edmunds is terminus of the A1101, Great Britain's lowest road.","The town of Bury St Edmunds marks the end point of the A1101, a distinction that sets it apart as the country's lowest lying thoroughfare.",claude-haiku,False,high,['CONTENT'],"The original states A1101 is 'lowest road' (shortest/smallest), while the transformed says it's 'lowest lying thoroughfare' (lowest elevation), which are different factual claims.",mistral-large-3,True,high,[],"All essential information is preserved, including the town name, road designation, and the road's distinctive feature."
patch_sem_llama_3_1_8b_ASSET_val_1620_c2802ece,semantic,1,ASSET,Moenjodaro is situated 7 km away in East-South of the Dokri town.,"Located approximately seven kilometers east-southeast of Dokri, Moenjodaro lies in close proximity to this town.",claude-haiku,False,high,['CONTENT'],"The original specifies 'East-South' direction while the transformed text says 'east-southeast', which are different cardinal directions (East-South is not the same as ESE).",mistral-large-3,True,high,[],"All key information including distance, direction, and the entities are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1650_6214bbd1,semantic,1,ASSET,Gordon Peter Moakes (born 22 June 1976) is an English multi-instrumentalist and backing singer for English Indie rock band Bloc Party.,"Born on 22 June 1976, Gordon Peter Moakes is a British musician known for his work as a multi-talented instrumentalist and vocalist with the influential indie rock group Bloc Party.",claude-haiku,True,high,[],"Both texts convey identical core information: same person, same birth date, same primary role with Bloc Party, with only stylistic variations (English vs British, backing singer vs vocalist, band description differences) that preserve semantic meaning.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']",The transformed text refers to 'British' instead of 'English' and 'vocalist' instead of 'backing singer'.
patch_sem_llama_3_1_8b_ASSET_val_1677_00437541,semantic,1,ASSET,"Franklin Delano Roosevelt (January 30, 1882 – April 12, 1945), often referred to by his initials FDR, was the 32nd President of the United States.","FDR, the widely recognized moniker for Franklin Delano Roosevelt, served as the thirty-second head of state in America from January 30, 1882 until his passing on April 12, 1945.",claude-haiku,True,high,[],"Both texts convey identical information about FDR's identity, dates of birth/death, and presidential position, with only stylistic variations in phrasing and terminology.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text incorrectly states that FDR served as President from birth until death, rather than correctly indicating his term and lifespan."
patch_sem_llama_3_1_8b_ASSET_val_1699_9b6cca36,semantic,1,ASSET,"Puerto Rico consists of the main island of Puerto Rico and various smaller islands, including Vieques, Culebra, Mona, Desecheo, and Caja de Muertos.","The territory of Puerto Rico comprises a principal island by that name along with several minor islets such as Vieques, Culebra, Mona, Desecheo, and the Island of the Dead Chest.",claude-haiku,True,high,[],Both texts describe the same geographic composition of Puerto Rico (main island plus five named smaller islands) with only stylistic variation in phrasing and translation of 'Caja de Muertos' to 'Island of the Dead Chest'.,mistral-large-3,False,high,['CONTENT'],"Caja de Muertos is translated as Island of the Dead Chest, which is not a literal translation."
patch_sem_llama_3_1_8b_ASSET_val_1698_94d5235c,semantic,1,ASSET,"The lithosphere is underlain by the asthenosphere, the weaker, hotter, and deeper part of the upper mantle.","Beneath the lithosphere lies the asthenosphere, a section of the upper mantle characterized as being both weaker and hotter in comparison to its surroundings, extending further down into the Earth's i",claude-haiku,False,high,['CONTENT'],"The transformed text adds 'in comparison to its surroundings' which alters the original meaning—the original states the asthenosphere is weaker and hotter than the lithosphere specifically, not than its surroundings generally.",mistral-large-3,True,high,[],"Both sentences describe the asthenosphere as a weaker, hotter part of the upper mantle located beneath the lithosphere."
patch_sem_llama_3_1_8b_ASSET_val_1716_5d2436b8,semantic,1,ASSET,"In February 2007, Essjay was found to have made false claims about his academic qualifications and professional experiences on his Wikipedia user page and to journalist Stacy Schiff during an intervie","In February of that year, it came to light that Essjay had misrepresented his educational background and career history in his Wikipedia profile and in a conversation with journalist Stacy Schiff, who",claude-haiku,False,high,['CONTENT'],"The transformed text removes the specific year '2007' and replaces it with the vague 'that year,' which lacks the definite temporal reference of the original.",mistral-large-3,True,high,[],"All key information is preserved, including the timeframe, the subject's actions, and the context of the interview."
patch_sem_llama_3_1_8b_ASSET_val_1718_bafc0ab7,semantic,1,ASSET,"Also, it hybridizes with some other wattles, notably the rare and endangered Sydney Basin species Acacia pubescens.","Furthermore, it interbreeds with certain other wattle species, specifically the critically threatened Acacia pubescens found in the Sydney Basin.",claude-haiku,False,high,['CONTENT'],The original states Acacia pubescens is 'rare and endangered' while the transformed text claims it is 'critically threatened' - these are different conservation status classifications.,mistral-large-3,True,high,[],"All key elements including entities (Acacia pubescens, Sydney Basin), actions (hybridizes/interbreeds), and content (rare and endangered/critically threatened) are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1719_622679f1,semantic,2,ASSET,They often simply groan in disapproval in situations where a human toddler would throw a tantrum.,"In certain circumstances, they frequently express discontent with a deep, exasperated sigh, reminiscent of the behavior typically exhibited by a young child having a meltdown.",claude-haiku,False,high,"['ACTIONS', 'CONTENT']","The original specifies 'groan' as the specific action, while the transformed text changes this to 'sigh'; additionally, 'groan in disapproval' and 'express discontent with a sigh' are distinctly different vocalizations and emotional expressions.",mistral-large-3,True,high,[],Both sentences describe the same behavior of expressing disapproval or discontent in a manner similar to a young child's tantrum.
patch_sem_llama_3_1_8b_ASSET_val_1729_387b3677,semantic,1,ASSET,"Like most brooms, it has apparently leafless stems that in spring and summer are covered in profuse golden-yellow flowers.","Typical of its kind, this broom boasts slender stalks devoid of foliage, which burst forth with an abundance of bright yellow blooms during the spring and summer months.",claude-haiku,True,high,[],"Both texts describe the same plant characteristics: leafless/foliage-free stems, golden-yellow/bright yellow flowers, and spring-summer blooming period, with only stylistic variation in word choice.",mistral-large-3,False,medium,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text uses different phrasing and descriptions that may not perfectly align with the original, such as 'boasts slender stalks' instead of 'has stems' and 'bright yellow blooms' instead of 'golden-yellow flowers'."
patch_sem_llama_3_1_8b_ASSET_val_1733_fdd1585e,semantic,1,ASSET,"Prevalence In the United States, according to Business magazine, an estimated 15 million functionally illiterate adults held jobs at the beginning of the 21st century.","In the US, a staggering number of approximately 15 million working-age adults struggled with literacy skills, as reported by Business magazine at the dawn of the 21st century.",claude-haiku,False,high,['CONTENT'],"Original specifies 'functionally illiterate adults held jobs' while transformed vaguely refers to 'working-age adults struggled with literacy skills,' changing the precise definition of the measured population and their employment status.",mistral-large-3,True,high,[],"All key information, including the number of adults, the literacy issue, the time period, and the source, is preserved."
patch_sem_llama_3_1_8b_ASSET_val_1734_fccbbfca,semantic,1,ASSET,"Ólafur's second marriage was to Israeli-born Dorrit Moussaieff, to whom he became engaged in May 2000.","Dorrit Moussaieff, an Israeli native, married Olafur for a second time. The engagement with her took place in May of the year 2000.",claude-haiku,True,high,[],"Both texts convey identical information: Ólafur's second marriage was to Israeli-born Dorrit Moussaieff with an engagement in May 2000, with only minor stylistic and grammatical variations.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS', 'CONTENT']","The transformed text incorrectly states that Dorrit Moussaieff married Ólafur for a second time, implying Dorrit was also the first wife."
patch_sem_llama_3_1_8b_ASSET_val_1743_fb74fec9,semantic,1,ASSET,Given these assumptions it is possible to calculate how often they can fail and to arrange the array to make data loss arbitrarily improbable.,"Under these conditions, one can determine the frequency at which failures occur and reorganize the array in such a way that data loss becomes virtually impossible.",claude-haiku,False,high,"['MODALS', 'CONTENT']","Original states data loss can be made 'arbitrarily improbable' (any low probability); transformed claims it becomes 'virtually impossible' (near certainty of prevention), which are semantically different assertions about achievable outcomes.",mistral-large-3,True,high,[],"All key elements including agents, actions, modals, negation, conditions, and content are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1750_81e42ffa,semantic,1,ASSET,"Some define the hadopelagic as waters below 6,000 m (19,685 ft), whether in a trench or not.","The hadopelagic zone is often described as extending to depths of at least 6,000 meters, regardless of the presence of a trench.",claude-haiku,True,high,[],"Both texts convey that the hadopelagic is defined as waters at depths of 6,000m or below, with the trench presence being irrelevant to the classification.",mistral-large-3,False,high,"['AGENTS', 'ACTIONS']",The transformed text introduces 'The hadopelagic zone' as an agent and changes the action from 'define' to 'is often described'.
patch_sem_llama_3_1_8b_ASSET_val_1754_5cca3066,semantic,1,ASSET,"History Arch Mineral Corporation was founded in 1969 as a partnership between Ashland Oil (now Ashland, Inc.) and the Hunt family of Dallas, Texas.","In 1969, Ashland Oil - now known as Ashland, Inc. - formed a joint venture with the Hunt family of Dallas, Texas, to establish History Arch Mineral Corporation.",claude-haiku,False,high,['ACTIONS'],"Original states the corporation was founded as a partnership; transformed states Ashland Oil formed a joint venture to establish it, which are different legal structures with different implications.",mistral-large-3,True,high,[],"Both sentences convey the same information about the foundation of History Arch Mineral Corporation in 1969 as a partnership between Ashland Oil (now Ashland, Inc.) and the Hunt family of Dallas, Texas."
patch_sem_llama_3_1_8b_ASSET_val_1768_46880750,semantic,1,ASSET,Ornamental plants are typically grown in the flower garden or as house plants.,Decorative flora is usually cultivated either within a floral arrangement or as an indoor specimen.,claude-haiku,False,medium,['CONTENT'],"The transformed text changes 'flower garden' to 'floral arrangement,' which are semantically distinct (a garden is a physical space; a floral arrangement is a temporary display), altering the factual content.",mistral-large-3,True,high,[],"All entities, actions, and content are preserved with equivalent meanings."
patch_sem_llama_3_1_8b_ASSET_val_1782_0da049c6,semantic,1,ASSET,"After attaining tropical storm status, the maximum sustained winds fluctuated for three days between 40 mph (65 km / h) and 50 mph (85 km / h).","Following its classification as a tropical storm, the storm's peak wind speeds oscillated over a period of three consecutive days within a range of 40 to 50 miles per hour.",claude-haiku,False,high,['CONTENT'],"The original specifies wind speeds in both mph and km/h (40-50 mph / 65-85 km/h), but the transformed text omits the km/h conversions, losing factual detail.",mistral-large-3,True,high,[],"All key information including wind speeds, duration, and the event of attaining tropical storm status are preserved."
patch_sem_llama_3_1_8b_ASSET_val_1790_8d90e98e,semantic,1,ASSET,"The black core of pencils is still referred to as ""lead"", even though it never contained the element lead.","Despite its misleading name, the dark central material in writing instruments has been traditionally called ""lead"" for centuries, despite the fact that it has never actually consisted of the metal lea",claude-haiku,True,high,[],"Both texts convey the same core fact: pencil cores are called 'lead' despite never containing the element lead, with only stylistic and organizational differences in presentation.",mistral-large-3,False,high,"['AGENTS', 'CONTENT']","The transformed text introduces 'writing instruments' instead of 'pencils' and mentions 'centuries', which is not present in the original text."
patch_sem_llama_3_1_8b_ASSET_val_1806_1bd57a15,semantic,1,ASSET,"Proper saddle care can extend the useful life of a saddle, often for decades.","Taking good care of a saddle can significantly prolong its lifespan, sometimes even lasting several generations.",claude-haiku,False,high,['CONTENT'],"The original states saddles last 'often for decades' while the transformed text claims they can last 'several generations,' which represents a significantly longer timeframe and changes the factual claim.",mistral-large-3,True,high,[],Both sentences convey the same meaning that good care of a saddle can extend its useful life significantly.
patch_sem_llama_3_1_8b_ASSET_val_1842_faeaeb93,semantic,1,ASSET,Some of the technologies have been adapted to social networking services and ISPs.,Technologies that were initially developed have since been incorporated into social media platforms and internet service providers.,claude-haiku,False,high,['CONTENT'],"The original states 'some of the technologies' (subset) while the transformed implies 'technologies that were initially developed' (broader scope without clear quantification), changing the specificity and scope of the claim.",mistral-large-3,True,high,[],Both sentences convey that certain technologies have been integrated into social networking services and ISPs.
patch_sem_llama_3_1_8b_ASSET_val_1858_d78fba44,semantic,1,ASSET,Metarterioles provide direct communication between arterioles and venules and are important in bypassing the bloodflow through the capillaries.,"Arteriole-venule connections, known as metarterioles, facilitate a direct exchange of blood between arterioles and venules, effectively circumventing the usual flow through capillary networks.",claude-haiku,False,high,['CONTENT'],"The original states metarterioles provide 'direct communication' and 'bypass' bloodflow through capillaries, while the transformed text describes 'direct exchange' and 'circumventing' flow, which misrepresents the physiological function—metarterioles don't bypass capillaries entirely but rather provide shunt pathways that coexist with capillary flow.",mistral-large-3,True,high,[],"Both sentences describe metarterioles as structures that allow direct communication between arterioles and venules, bypassing capillaries."
patch_sem_llama_3_1_8b_ASSET_val_1857_74b65159,semantic,1,ASSET,Two tubes of amphetamines and a further empty tube were found in the rear pocket of his racing jersey.,"In the back pocket of his racing jacket, investigators discovered two containers holding amphetamine pills as well as an additional empty container.",claude-haiku,False,high,"['AGENTS', 'CONTENT']","The original states items were 'found' (passive, no agent specified) while the transformed introduces 'investigators' as active agents; additionally, the original says 'tubes of amphetamines' (substance form unspecified) while transformed specifies 'amphetamine pills' (different form), changing the factual content.",mistral-large-3,True,high,[],"All entities, actions, and details are preserved despite slight differences in phrasing."
